LogFilename: 2020-06-01-15:19:01_monitoringLog
JSonLogFilename: 2020-06-01-15:19:01_monitoringLog
[MEA]
opName	opIdx	colRole	colName	Sorted	Unique	Min	Max	DistinctCount	bwHist_1	bwHist_2	bwHist_3	bwHist_4	bwHist_5	bwHist_6	bwHist_7	bwHist_8	bwHist_9	bwHist_10	bwHist_11	bwHist_12	bwHist_13	bwHist_14	bwHist_15	bwHist_16	bwHist_17	bwHist_18	bwHist_19	bwHist_20	bwHist_21	bwHist_22	bwHist_23	bwHist_24	bwHist_25	bwHist_26	bwHist_27	bwHist_28	bwHist_29	bwHist_30	bwHist_31	bwHist_32	bwHist_33	bwHist_34	bwHist_35	bwHist_36	bwHist_37	bwHist_38	bwHist_39	bwHist_40	bwHist_41	bwHist_42	bwHist_43	bwHist_44	bwHist_45	bwHist_46	bwHist_47	bwHist_48	bwHist_49	bwHist_50	bwHist_51	bwHist_52	bwHist_53	bwHist_54	bwHist_55	bwHist_56	bwHist_57	bwHist_58	bwHist_59	bwHist_60	bwHist_61	bwHist_62	bwHist_63	bwHist_64	valueCount	isResult	UsedBytes	hasRndAccessUnsorted	hasRndAccessSorted	countSeqAccess	isForcedUncompr	minDistanceToBase	maxDistanceToBase	producingOpIdx	format
select	5	inDataCol	date.d_yearmonthnum	1	0	199201	199812	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	20448	0	0	1	0	0	0	0	0
select	5	outPosCol	C_79	1	1	731	761	31	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	248	0	0	1	0	1	1	5	0
my_project_wit_t	6	inDataCol	date.d_datekey	1	1	19920101	19981230	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	20448	0	1	0	0	0	0	0	0
my_project_wit_t	6	inPosCol	C_79	1	1	731	761	31	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	248	0	0	1	0	1	1	5	0
my_project_wit_t	6	outDataCol	X_81	1	1	19940101	19940131	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	248	0	0	1	0	1	1	6	0
semi_join	7	inDataLCol	X_81	1	1	19940101	19940131	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	248	0	0	1	0	1	1	6	0
semi_join	7	inDataRCol	X_57	0	0	19920101	19980802	2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	261899008	0	0	1	0	1	1	4	0
semi_join	7	outPosRCol	X_83	1	1	74	32737375	421678	0	0	0	0	0	0	1	2	3	4	11	30	69	91	196	428	863	1716	3412	6776	13647	26922	53963	108217	205327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	2	0	2	2	7	0
my_project_wit_t	8	inDataCol	lineorder.lo_extendedprice	0	0	90096	10494950	1134649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3738409	12001145	21640722	44053464	87395989	174840238	237511543	18856635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600038145	0	4800305160	0	1	0	0	0	0	0	0
my_project_wit_t	8	inPosCol	C_56	1	1	4	600038115	32737376	0	0	1	2	1	1	3	7	18	18	55	118	209	450	895	1751	3638	7219	14433	28643	56918	114527	229508	457559	915480	1829915	3660537	7324595	14643207	3447668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	261899008	0	0	3	1	2	2	3	0
my_project_wit_t	8	outDataCol	X_91_0	0	0	2342496	7346465	245103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12704379	20032997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	261899008	0	1	0	0	1	1	8	0
my_project_wit_t	9	inDataCol	X_91_0	0	0	2342496	7346465	245103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12704379	20032997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	261899008	0	1	0	0	1	1	8	0
my_project_wit_t	9	inPosCol	X_83	1	1	74	32737375	421678	0	0	0	0	0	0	1	2	3	4	11	30	69	91	196	428	863	1716	3412	6776	13647	26922	53963	108217	205327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	2	0	2	2	7	0
my_project_wit_t	9	outDataCol	X_91	0	0	2352896	7335860	185975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163289	258389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	1	1	2	2	9	0
my_project_wit_t	10	inDataCol	lineorder.lo_discount	0	0	0	10	11	109091253	109110323	218184570	163651999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600038145	0	4800305160	0	1	1	0	0	0	0	0
my_project_wit_t	10	inPosCol	C_56	1	1	4	600038115	32737376	0	0	1	2	1	1	3	7	18	18	55	118	209	450	895	1751	3638	7219	14433	28643	56918	114527	229508	457559	915480	1829915	3660537	7324595	14643207	3447668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	261899008	0	0	3	1	2	2	3	0
my_project_wit_t	10	outDataCol	X_92_0	0	0	4	6	3	0	0	32737376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	261899008	0	1	0	0	1	1	10	0
my_project_wit_t	11	inDataCol	X_92_0	0	0	4	6	3	0	0	32737376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32737376	0	261899008	0	1	0	0	1	1	10	0
my_project_wit_t	11	inPosCol	X_83	1	1	74	32737375	421678	0	0	0	0	0	0	1	2	3	4	11	30	69	91	196	428	863	1716	3412	6776	13647	26922	53963	108217	205327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	2	0	2	2	7	0
my_project_wit_t	11	outDataCol	X_92	0	0	4	6	3	0	0	421678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	1	1	2	2	11	0
calc_binary	12	inDataLCol	X_91	0	0	2352896	7335860	185975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163289	258389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	1	1	2	2	9	0
calc_binary	12	inDataRCol	X_92	0	0	4	6	3	0	0	421678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	1	1	2	2	11	0
calc_binary	12	outDataCol	X_95	0	0	9411584	44015160	292859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73990	321402	26286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	1	1	3	3	12	0
agg_sum	13	inDataCol	X_95	0	0	9411584	44015160	292859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73990	321402	26286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421678	0	3373424	0	0	1	1	3	3	12	0
agg_sum	13	outDataCol	X_98	1	1	9643134347139	9643134347139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	0	0	0	1	4	4	13	0
[RES]
9643134347139
