LogFilename: 2020-06-01-15:01:13_monitoringLog
JSonLogFilename: 2020-06-01-15:01:13_monitoringLog
[MEA]
opName	opIdx	colRole	colName	Sorted	Unique	Min	Max	DistinctCount	bwHist_1	bwHist_2	bwHist_3	bwHist_4	bwHist_5	bwHist_6	bwHist_7	bwHist_8	bwHist_9	bwHist_10	bwHist_11	bwHist_12	bwHist_13	bwHist_14	bwHist_15	bwHist_16	bwHist_17	bwHist_18	bwHist_19	bwHist_20	bwHist_21	bwHist_22	bwHist_23	bwHist_24	bwHist_25	bwHist_26	bwHist_27	bwHist_28	bwHist_29	bwHist_30	bwHist_31	bwHist_32	bwHist_33	bwHist_34	bwHist_35	bwHist_36	bwHist_37	bwHist_38	bwHist_39	bwHist_40	bwHist_41	bwHist_42	bwHist_43	bwHist_44	bwHist_45	bwHist_46	bwHist_47	bwHist_48	bwHist_49	bwHist_50	bwHist_51	bwHist_52	bwHist_53	bwHist_54	bwHist_55	bwHist_56	bwHist_57	bwHist_58	bwHist_59	bwHist_60	bwHist_61	bwHist_62	bwHist_63	bwHist_64	valueCount	isResult	UsedBytes	hasRndAccessUnsorted	hasRndAccessSorted	countSeqAccess	isForcedUncompr	minDistanceToBase	maxDistanceToBase	producingOpIdx	format
select	5	inDataCol	date.d_year	1	0	1992	1998	7	0	0	0	0	0	0	0	0	0	0	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	20448	0	0	1	0	0	0	0	0
select	5	outPosCol	C_77	1	1	366	730	365	0	0	0	0	0	0	0	0	146	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	2920	0	0	1	0	1	1	5	0
my_project_wit_t	6	inDataCol	date.d_datekey	1	1	19920101	19981230	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	20448	0	1	0	0	0	0	0	0
my_project_wit_t	6	inPosCol	C_77	1	1	366	730	365	0	0	0	0	0	0	0	0	146	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	2920	0	0	1	0	1	1	5	0
my_project_wit_t	6	outDataCol	X_79	1	1	19930101	19931231	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	2920	0	0	1	0	1	1	6	0
semi_join	7	inDataLCol	X_79	1	1	19930101	19931231	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	2920	0	0	1	0	1	1	6	0
semi_join	7	inDataRCol	X_55	0	0	19920101	19980802	2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	628420424	0	0	1	0	1	1	4	0
semi_join	7	outPosRCol	X_81	1	1	2	78552542	11915774	0	1	3	0	4	8	7	13	41	83	141	318	637	1165	2402	4921	9954	19786	40018	79739	158991	318858	635827	1273770	2540496	5091389	1737202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	2	0	2	2	7	0
my_project_wit_t	8	inDataCol	lineorder.lo_extendedprice	0	0	90096	10494950	1134649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3738409	12001145	21640722	44053464	87395989	174840238	237511543	18856635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600038145	0	4800305160	0	1	0	0	0	0	0	0
my_project_wit_t	8	inPosCol	C_53	1	1	10	600038144	78552553	0	0	0	2	1	2	8	20	28	65	131	276	507	1107	2119	4207	8524	17042	34116	68611	137991	274907	549210	1098772	2193887	4396057	8785868	17573634	35134709	8270752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	628420424	0	0	3	1	2	2	3	0
my_project_wit_t	8	outDataCol	X_89_0	0	0	90096	5037576	558040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020356	3270738	5902572	12014709	23835223	30712910	1796045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	628420424	0	1	0	0	1	1	8	0
my_project_wit_t	9	inDataCol	X_89_0	0	0	90096	5037576	558040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020356	3270738	5902572	12014709	23835223	30712910	1796045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	628420424	0	1	0	0	1	1	8	0
my_project_wit_t	9	inPosCol	X_81	1	1	2	78552542	11915774	0	1	3	0	4	8	7	13	41	83	141	318	637	1165	2402	4921	9954	19786	40018	79739	158991	318858	635827	1273770	2540496	5091389	1737202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	2	0	2	2	7	0
my_project_wit_t	9	outDataCol	X_89	0	0	90097	5037528	551783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155104	494794	896195	1821009	3615368	4660837	272467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	1	1	2	2	9	0
my_project_wit_t	10	inDataCol	lineorder.lo_discount	0	0	0	10	11	109091253	109110323	218184570	163651999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600038145	0	4800305160	0	1	1	0	0	0	0	0
my_project_wit_t	10	inPosCol	C_53	1	1	10	600038144	78552553	0	0	0	2	1	2	8	20	28	65	131	276	507	1107	2119	4207	8524	17042	34116	68611	137991	274907	549210	1098772	2193887	4396057	8785868	17573634	35134709	8270752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	628420424	0	0	3	1	2	2	3	0
my_project_wit_t	10	outDataCol	X_90_0	0	0	1	3	3	26179033	52373520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	628420424	0	1	0	0	1	1	10	0
my_project_wit_t	11	inDataCol	X_90_0	0	0	1	3	3	26179033	52373520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78552553	0	628420424	0	1	0	0	1	1	10	0
my_project_wit_t	11	inPosCol	X_81	1	1	2	78552542	11915774	0	1	3	0	4	8	7	13	41	83	141	318	637	1165	2402	4921	9954	19786	40018	79739	158991	318858	635827	1273770	2540496	5091389	1737202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	2	0	2	2	7	0
my_project_wit_t	11	outDataCol	X_90	0	0	1	3	3	3970335	7945439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	1	1	2	2	11	0
calc_binary	12	inDataLCol	X_89	0	0	90097	5037528	551783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155104	494794	896195	1821009	3615368	4660837	272467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	1	1	2	2	9	0
calc_binary	12	inDataRCol	X_90	0	0	1	3	3	3970335	7945439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	1	1	2	2	11	0
calc_binary	12	outDataCol	X_93	0	0	90197	15105528	1046912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51493	217077	586683	1097218	2213284	3565696	3206644	977679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	1	1	3	3	12	0
agg_sum	13	inDataCol	X_93	0	0	90197	15105528	1046912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51493	217077	586683	1097218	2213284	3565696	3206644	977679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11915774	0	95326192	0	0	1	1	3	3	12	0
agg_sum	13	outDataCol	X_96	1	1	44683458181724	44683458181724	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	0	0	0	1	4	4	13	0
[RES]
44683458181724
