LogFilename: 2020-06-01-15:35:15_monitoringLog
JSonLogFilename: 2020-06-01-15:35:15_monitoringLog
[MEA]
opName	opIdx	colRole	colName	Sorted	Unique	Min	Max	DistinctCount	bwHist_1	bwHist_2	bwHist_3	bwHist_4	bwHist_5	bwHist_6	bwHist_7	bwHist_8	bwHist_9	bwHist_10	bwHist_11	bwHist_12	bwHist_13	bwHist_14	bwHist_15	bwHist_16	bwHist_17	bwHist_18	bwHist_19	bwHist_20	bwHist_21	bwHist_22	bwHist_23	bwHist_24	bwHist_25	bwHist_26	bwHist_27	bwHist_28	bwHist_29	bwHist_30	bwHist_31	bwHist_32	bwHist_33	bwHist_34	bwHist_35	bwHist_36	bwHist_37	bwHist_38	bwHist_39	bwHist_40	bwHist_41	bwHist_42	bwHist_43	bwHist_44	bwHist_45	bwHist_46	bwHist_47	bwHist_48	bwHist_49	bwHist_50	bwHist_51	bwHist_52	bwHist_53	bwHist_54	bwHist_55	bwHist_56	bwHist_57	bwHist_58	bwHist_59	bwHist_60	bwHist_61	bwHist_62	bwHist_63	bwHist_64	valueCount	isResult	UsedBytes	hasRndAccessUnsorted	hasRndAccessSorted	countSeqAccess	isForcedUncompr	minDistanceToBase	maxDistanceToBase	producingOpIdx	format
semi_join	9	outPosRCol	X_95	1	1	6	32725016	94894	0	0	1	0	0	0	0	2	1	2	6	2	10	23	48	93	180	346	755	1511	2997	6131	12121	24600	46065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	2	0	2	2	9	0
my_project_wit_t	10	inDataCol	lineorder.lo_extendedprice	0	0	90096	10494950	1134649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3738409	12001145	21640722	44053464	87395989	174840238	237511543	18856635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600038145	0	4800305160	0	1	0	0	0	0	0	0
my_project_wit_t	10	inPosCol	C_57	1	1	4	600038109	32725567	0	0	1	2	1	1	2	6	12	22	54	109	200	455	884	1796	3542	7270	14392	28609	56802	114840	229336	457408	915497	1829016	3661516	7322691	14633732	3447371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32725567	0	261804536	0	0	3	1	2	2	3	0
my_project_wit_t	10	outDataCol	X_103_0	0	0	2342496	7346465	245101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12702957	20022610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32725567	0	261804536	0	1	0	0	1	1	10	0
my_project_wit_t	11	inDataCol	X_103_0	0	0	2342496	7346465	245101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12702957	20022610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32725567	0	261804536	0	1	0	0	1	1	10	0
my_project_wit_t	11	inPosCol	X_95	1	1	6	32725016	94894	0	0	1	0	0	0	0	2	1	2	6	2	10	23	48	93	180	346	755	1511	2997	6131	12121	24600	46065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	2	0	2	2	9	0
my_project_wit_t	11	outDataCol	X_103	0	0	2355600	7332360	76161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36739	58155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	1	1	2	2	11	0
my_project_wit_t	12	inDataCol	lineorder.lo_discount	0	0	0	10	11	109091253	109110323	218184570	163651999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600038145	0	4800305160	0	1	1	0	0	0	0	0
my_project_wit_t	12	inPosCol	C_57	1	1	4	600038109	32725567	0	0	1	2	1	1	2	6	12	22	54	109	200	455	884	1796	3542	7270	14392	28609	56802	114840	229336	457408	915497	1829016	3661516	7322691	14633732	3447371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32725567	0	261804536	0	0	3	1	2	2	3	0
my_project_wit_t	12	outDataCol	X_104_0	0	0	5	7	3	0	0	32725567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32725567	0	261804536	0	1	0	0	1	1	12	0
my_project_wit_t	13	inDataCol	X_104_0	0	0	5	7	3	0	0	32725567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32725567	0	261804536	0	1	0	0	1	1	12	0
my_project_wit_t	13	inPosCol	X_95	1	1	6	32725016	94894	0	0	1	0	0	0	0	2	1	2	6	2	10	23	48	93	180	346	755	1511	2997	6131	12121	24600	46065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	2	0	2	2	9	0
my_project_wit_t	13	outDataCol	X_104	0	0	5	7	3	0	0	94894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	1	1	2	2	13	0
calc_binary	14	inDataLCol	X_103	0	0	2355600	7332360	76161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36739	58155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	1	1	2	2	11	0
calc_binary	14	inDataRCol	X_104	0	0	5	7	3	0	0	94894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	1	1	2	2	13	0
calc_binary	14	outDataCol	X_108	0	0	11790480	51008265	86944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4433	71363	19098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	1	1	3	3	14	0
agg_sum	15	inDataCol	X_108	0	0	11790480	51008265	86944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4433	71363	19098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94894	0	759152	0	0	1	1	3	3	14	0
agg_sum	15	outDataCol	X_111	1	1	2605756481323	2605756481323	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	0	0	0	1	4	4	15	0
[RES]
2605756481323
